Antiguedad,Dias_Ultima_Compra,Nivel_Satisfaccion,Distancia_Almacen,Numero_Dispositivos,Monto_Cashback,Queja,Es_Nuevo,Tiene_Queja,Alto_Riesgo,Satisfaccion_Baja,Target
9,3,5,8,5,149.5,0,0,0,0,0,0
1,2,1,6,3,127.06,0,0,0,0,0,0
14,8,1,31,4,158.19,0,0,0,0,0,0
3,0,4,31,4,190.94,1,0,0,0,0,1
12,2,3,27,5,157.36,0,0,0,0,0,0
12,2,3,27,5,157.36,0,0,0,0,0,0
1,8,1,13,2,150.44,0,0,0,0,0,0
8,3,1,11,4,222.13,1,0,0,0,0,0
0,2,5,35,5,149.69,0,0,0,0,0,1
8,3,3,20,4,211.28,0,0,0,0,0,0
15,0,5,19,1,155.38,0,0,0,0,0,0
9,0,5,10,4,121.09,0,0,0,0,0,0
11,11,3,16,5,232.06,0,0,0,0,0,0
7,3,4,32,5,168.2,0,0,0,0,0,0
8,3,1,16,4,210,0,0,0,0,0,0
3,2,1,7,4,204.18,0,0,0,0,0,0
9,2,1,27,3,122.58,0,0,0,0,0,0
12,2,4,19,4,271.23,1,0,0,0,0,0
20,8,5,8,4,159.23,0,0,0,0,0,0
1,8,5,15,6,146.19,1,0,0,0,0,1
7,1,3,10,4,154.09,1,0,0,0,0,0
14,3,2,14,5,206.5,0,0,0,0,0,1
11,3,2,21,4,215.1,1,0,0,0,0,0
1,2,4,24,4,155.58,1,0,0,0,0,0
0,2,3,16,1,135.05,0,0,0,0,0,0
11,8,1,20,4,167.85,0,0,0,0,0,0
17,10,3,18,4,200.1,0,0,0,0,0,0
1,1,5,18,5,151,1,0,0,0,0,1
1,1,1,13,5,154.26,1,0,0,0,0,1
27,3,3,26,3,148.69,0,0,0,0,0,0
9,3,2,18,4,174.68,0,0,0,0,0,0
9,0,3,32,4,120.29,0,0,0,0,0,0
14,11,3,15,3,294.19,0,0,0,0,0,0
2,5,4,9,4,173.55,0,0,0,0,0,1
22,3,3,13,4,209.65,0,0,0,0,0,0
11,5,1,13,4,140.28,0,0,0,0,0,0
16,2,2,6,3,155.62,0,0,0,0,0,0
6,2,1,11,3,199.98,0,0,0,0,0,0
2,7,3,29,1,127,0,0,0,0,0,0
14,3,5,9,4,158.77,0,0,0,0,0,0
12,7,5,12,4,199.91,0,0,0,0,0,0
50,8,3,6,1,149,0,0,0,0,0,0
12,6,4,9,1,163.89,0,0,0,0,0,0
11,3,1,15,3,147.71,0,0,0,0,0,0
0,7,3,12,5,161.72,1,0,0,0,0,1
1,8,5,8,5,148.62,0,0,0,0,0,1
19,8,2,7,3,317.02,0,0,0,0,0,0
18,4,5,8,3,298.59,1,0,0,0,0,1
8,3,4,22,4,186.06,0,0,0,0,0,0
3,4,3,14,3,126.32,0,0,0,0,0,0
0,4,5,15,3,142,0,0,0,0,0,1
0,7,3,22,1,152.94,0,0,0,0,0,0
2,8,1,12,3,131.31,0,0,0,0,0,0
20,10,5,9,4,295.48,0,0,0,0,0,0
27,4,3,14,3,273.14,0,0,0,0,0,0
9,7,1,24,3,121.53,0,0,0,0,0,0
15,8,3,11,4,149.61,1,0,0,0,0,1
14,4,4,8,3,260.15,0,0,0,0,0,0
8,10,5,9,5,184.57,0,0,0,0,0,0
1,8,2,10,2,169.2,0,0,0,0,0,0
30,14,4,8,3,262.91,0,0,0,0,0,0
30,8,4,15,4,322.17,0,0,0,0,0,0
0,0,1,14,3,125.15,1,0,0,0,0,1
1,8,5,7,5,167.94,0,0,0,0,0,0
14,4,1,23,4,204.45,1,0,0,0,0,0
5,3,1,13,3,192.04,0,0,0,0,0,0
9,8,4,30,3,156.74,0,0,0,0,0,0
8,14,1,12,5,164.86,0,0,0,0,0,0
9,7,1,15,4,196.19,0,0,0,0,0,1
1,1,3,29,6,140.55,0,0,0,0,0,1
18,5,3,31,6,162.08,0,0,0,0,0,0
30,8,5,13,3,257.12,0,0,0,0,0,0
9,8,1,9,4,182.62,0,0,0,0,0,0
15,9,5,16,3,267.99,0,0,0,0,0,0
19,4,2,9,4,176.6,0,0,0,0,0,1
27,5,5,9,3,159.4,0,0,0,0,0,0
4,1,5,17,3,168.33,1,0,0,0,0,0
9,2,5,8,3,120.42,1,0,0,0,0,1
13,9,1,8,4,189.72,1,0,0,0,0,0
4,2,1,11,3,154.76,0,0,0,0,0,0
22,4,5,31,3,132.11,0,0,0,0,0,0
9,7,4,16,3,173.14,0,0,0,0,0,1
22,10,4,17,5,321.65,0,0,0,0,0,0
9,2,1,14,5,151.9,0,0,0,0,0,0
12,6,3,6,3,291.97,1,0,0,0,0,0
19,2,1,8,3,293.28,1,0,0,0,0,0
19,5,5,12,6,182.69,1,0,0,0,0,0
14,9,4,15,5,262.57,0,0,0,0,0,0
7,7,3,8,4,127.68,0,0,0,0,0,0
23,3,1,6,3,273.99,0,0,0,0,0,0
3,8,1,35,4,150.14,0,0,0,0,0,0
8,12,4,14,4,244.94,0,0,0,0,0,0
6,7,4,10,3,130.55,0,0,0,0,0,0
4,31,5,12,4,157.04,0,0,0,0,0,0
0,2,1,7,3,147.87,1,0,0,0,0,1
11,2,4,15,4,128.99,0,0,0,0,0,0
0,2,3,6,3,129.09,0,0,0,0,0,1
10,4,4,18,5,189.99,0,0,0,0,0,0
12,3,3,10,4,153.21,0,0,0,0,0,0
28,3,3,8,4,230.02,0,0,0,0,0,0
17,8,3,16,4,181.79,1,0,0,0,0,0
1,7,4,35,5,165.49,0,0,0,0,0,0
23,9,1,28,5,244.11,1,0,0,0,0,0
12,3,2,5,4,292.72,0,0,0,0,0,0
11,3,2,7,4,261.03,1,0,0,0,0,0
9,0,3,26,3,122.59,0,0,0,0,0,0
13,3,1,7,2,221.13,0,0,0,0,0,0
13,2,1,14,3,140.69,1,0,0,0,0,0
1,2,1,14,3,133.1,0,0,0,0,0,0
2,7,5,14,5,197.15,0,0,0,0,0,0
3,7,2,12,4,146.27,0,0,0,0,0,0
16,0,5,20,3,271.59,0,0,0,0,0,0
8,3,1,9,2,154.32,1,0,0,0,0,0
3,3,4,9,4,156.8,0,0,0,0,0,0
3,0,4,14,3,124.76,0,0,0,0,0,0
15,4,2,29,4,179.67,1,0,0,0,0,0
9,0,3,28,3,116.75,1,0,0,0,0,1
5,3,4,13,1,127.94,0,0,0,0,0,0
7,8,4,11,4,155.55,0,0,0,0,0,0
0,7,5,6,4,142.94,0,0,0,0,0,0
5,4,1,12,4,173.21,1,0,0,0,0,0
1,6,5,12,3,165,0,0,0,0,0,0
8,2,3,17,3,126.6,1,0,0,0,0,0
17,1,5,21,4,296.59,0,0,0,0,0,0
0,7,4,14,3,162.14,0,0,0,0,0,0
12,2,1,26,3,141.27,0,0,0,0,0,0
15,3,4,11,6,189.3,0,0,0,0,0,0
2,0,4,12,4,128.04,0,0,0,0,0,0
7,9,3,17,2,208.8,1,0,0,0,0,0
7,3,4,32,5,168.2,0,0,0,0,0,0
13,4,1,16,4,319.31,0,0,0,0,0,0
14,2,3,29,3,170.82,1,0,0,0,0,0
7,1,3,24,4,299.44,0,0,0,0,0,0
6,4,4,14,2,152.94,0,0,0,0,0,0
7,0,3,14,1,125.85,0,0,0,0,0,0
1,4,3,18,2,165.11,0,0,0,0,0,0
28,4,1,8,4,126.62,0,0,0,0,0,0
5,9,2,30,5,180.82,0,0,0,0,0,0
18,7,1,6,1,292.02,0,0,0,0,0,0
18,7,3,8,3,151.54,0,0,0,0,0,0
5,5,4,11,4,158.78,0,0,0,0,0,0
16,3,4,15,4,193.25,0,0,0,0,0,0
9,2,4,16,3,122.97,0,0,0,0,0,0
4,1,3,10,4,145.83,0,0,0,0,0,0
8,3,1,9,2,154.32,1,0,0,0,0,0
26,12,4,8,4,175.25,0,0,0,0,0,0
6,1,1,17,4,171.48,0,0,0,0,0,0
2,5,3,23,4,146.44,0,0,0,0,0,0
1,8,1,34,4,183.13,1,0,0,0,0,1
17,3,1,14,2,145.89,0,0,0,0,0,0
16,1,1,36,6,167.72,0,0,0,0,0,0
5,1,1,9,6,136.29,1,0,0,0,0,0
31,1,2,36,5,266.18,0,0,0,0,0,0
9,0,3,9,3,114.2,0,0,0,0,0,1
4,10,1,35,4,182.75,0,0,0,0,0,0
20,3,5,7,4,218.96,0,0,0,0,0,0
5,7,3,8,3,149.98,1,0,0,0,0,0
9,3,5,24,4,214.66,1,0,0,0,0,0
1,8,3,14,4,158.39,1,0,0,0,0,1
8,6,3,13,3,202.21,0,0,0,0,0,0
14,1,1,8,4,149.06,0,0,0,0,0,0
0,2,3,14,3,126.1,0,0,0,0,0,1
9,12,4,8,3,154.1,1,0,0,0,0,0
0,0,1,14,4,124.39,1,0,0,0,0,1
13,3,3,7,4,147.32,0,0,0,0,0,0
1,3,4,31,4,160.97,0,0,0,0,0,0
15,0,1,18,3,150.87,1,0,0,0,0,0
2,3,4,28,2,219.96,0,0,0,0,0,0
15,7,4,11,3,184.46,1,0,0,0,0,1
15,5,5,10,3,151.55,0,0,0,0,0,0
2,2,5,14,3,124.04,1,0,0,0,0,1
28,5,5,26,4,179.85,1,0,0,0,0,0
11,2,4,7,3,129.91,1,0,0,0,0,0
9,9,4,32,5,234.03,0,0,0,0,0,0
16,2,2,21,4,168.04,0,0,0,0,0,0
12,9,2,7,3,201.25,0,0,0,0,0,0
11,9,3,23,4,188.23,0,0,0,0,0,0
17,13,5,10,1,291.9,0,0,0,0,0,0
5,2,4,19,4,127.43,0,0,0,0,0,0
0,0,1,24,3,126.93,0,0,0,0,0,1
4,4,3,6,5,143.45,0,0,0,0,0,0
1,0,5,33,5,148.77,0,0,0,0,0,0
12,10,3,8,4,145.53,0,0,0,0,0,0
26,2,3,8,3,248.52,0,0,0,0,0,0
14,1,4,16,4,161.17,1,0,0,0,0,0
1,3,1,11,4,153.75,1,0,0,0,0,0
4,2,1,26,1,127.91,0,0,0,0,0,0
14,8,2,26,4,152.41,1,0,0,0,0,0
9,2,3,8,4,120.44,0,0,0,0,0,1
15,0,1,8,4,167.81,0,0,0,0,0,0
10,8,2,25,4,146.53,0,0,0,0,0,0
19,4,1,8,3,173.79,0,0,0,0,0,0
6,2,1,11,4,171.19,0,0,0,0,0,0
22,4,1,17,3,145.07,0,0,0,0,0,0
14,0,2,18,3,147.66,1,0,0,0,0,0
20,8,5,15,5,171.15,1,0,0,0,0,0
25,8,4,15,5,249.9,0,0,0,0,0,0
10,2,3,25,3,157.68,0,0,0,0,0,0
26,9,1,7,4,295.99,0,0,0,0,0,0
28,1,3,9,5,231.86,0,0,0,0,0,0
8,4,2,7,2,157.8,0,0,0,0,0,0
30,2,3,6,5,156.6,1,0,0,0,0,0
6,0,3,14,4,124.37,1,0,0,0,0,1
2,2,5,7,3,153.73,0,0,0,0,0,0
